utterance,speaker,gender,session,emotion
S13A-F05-R-FF01,F05,F,13,A
S13A-F05-S-FM01,F05,F,13,A
S13A-F05-S-FM02,F05,F,13,A
S13A-F05-S-FM03,F05,F,13,A
S13A-F05-S-MF01,F05,F,13,N
S13A-F05-S-MF02,F05,F,13,N
S13A-M05-S-FM01,M05,M,13,N
S13A-M05-S-FM02,M05,M,13,N
S13A-M05-S-MF02,M05,M,13,A
S13A-F05-T-FM01,F05,F,13,A
S13A-M05-T-MF01,M05,M,13,A
S13H-F05-P-MF01,F05,F,13,H
S13H-M05-P-MF01,M05,M,13,H
S13H-M05-P-MF02,M05,M,13,N
S13H-M05-P-MF03,M05,M,13,N
S13H-M05-P-MF04,M05,M,13,H
S13H-M05-P-MF05,M05,M,13,H
S13H-M05-P-MF07,M05,M,13,N
S13H-M05-P-MF08,M05,M,13,H
S13H-F05-R-FF01,F05,F,13,H
S13H-F05-S-FM01,F05,F,13,H
S13H-F05-S-FM02,F05,F,13,H
S13H-F05-S-MF01,F05,F,13,H
S13H-F05-S-MF02,F05,F,13,H
S13H-F05-S-MF03,F05,F,13,H
S13H-F05-S-MF04,F05,F,13,H
S13H-F05-S-MF05,F05,F,13,H
S13H-F05-S-MF06,F05,F,13,H
S13H-M05-S-FM01,M05,M,13,H
S13H-M05-S-MF01,M05,M,13,H
S13H-M05-S-MF02,M05,M,13,H
S13H-M05-S-MF03,M05,M,13,H
S13H-M05-S-MF05,M05,M,13,H
S13H-F05-T-FM01,F05,F,13,H
S13H-M05-T-MF01,M05,M,13,H
S13N-F05-P-MF01,F05,F,13,N
S13N-M05-P-MF02,M05,M,13,H
S13N-M05-P-MF03,M05,M,13,H
S13N-M05-P-MF04,M05,M,13,N
S13N-M05-P-MF05,M05,M,13,N
S13N-F05-R-FF01,F05,F,13,N
S13N-F05-S-FM01,F05,F,13,N
S13N-F05-S-MF01,F05,F,13,N
S13N-M05-S-FM01,M05,M,13,N
S13N-M05-S-MF01,M05,M,13,N
S13N-F05-T-FM01,F05,F,13,N
S13N-M05-T-MF01,M05,M,13,N
S13S-M05-P-MF01,M05,M,13,H
S13S-M05-P-MF02,M05,M,13,H
S13S-M05-P-MF03,M05,M,13,H
S13S-F05-R-FF01,F05,F,13,S
S13S-F05-S-FM01,F05,F,13,S
S13S-F05-S-FM02,F05,F,13,S
S13S-F05-S-FM03,F05,F,13,N
S13S-F05-S-MF02,F05,F,13,N
S13S-M05-S-FM01,M05,M,13,S
S13S-M05-S-FM02,M05,M,13,H
S13S-M05-S-MF01,M05,M,13,S
S13S-M05-S-MF02,M05,M,13,S
S13S-F05-T-FM01,F05,F,13,S
S13S-M05-T-MF01,M05,M,13,N
S14A-F05-R-FF01,F05,F,14,A
S14A-F05-S-FM01,F05,F,14,A
S14A-F05-S-FM02,F05,F,14,A
S14A-F05-S-FM03,F05,F,14,A
S14A-F05-S-MF01,F05,F,14,N
S14A-F05-S-MF02,F05,F,14,A
S14A-M05-S-FM01,M05,M,14,N
S14A-M05-S-FM02,M05,M,14,N
S14A-M05-S-FM03,M05,M,14,A
S14A-M05-S-MF01,M05,M,14,N
S14A-M05-S-MF02,M05,M,14,A
S14A-F05-T-FM01,F05,F,14,A
S14A-M05-T-MF01,M05,M,14,A
S14H-F05-P-FM01,F05,F,14,N
S14H-F05-P-FM02,F05,F,14,N
S14H-F05-P-FM03,F05,F,14,N
S14H-M05-P-FM01,M05,M,14,H
S14H-M05-P-FM02,M05,M,14,H
S14H-M05-P-FM03,M05,M,14,H
S14H-M05-P-MF01,M05,M,14,H
S14H-F05-R-FF01,F05,F,14,H
S14H-F05-S-FM01,F05,F,14,H
S14H-F05-S-FM02,F05,F,14,H
S14H-F05-S-FM03,F05,F,14,H
S14H-F05-S-FM04,F05,F,14,H
S14H-F05-S-FM05,F05,F,14,H
S14H-F05-S-FM06,F05,F,14,H
S14H-F05-S-FM07,F05,F,14,H
S14H-F05-S-MF01,F05,F,14,H
S14H-F05-S-MF02,F05,F,14,H
S14H-M05-S-FM01,M05,M,14,H
S14H-M05-S-FM02,M05,M,14,H
S14H-M05-S-FM03,M05,M,14,H
S14H-M05-S-FM04,M05,M,14,H
S14H-M05-S-FM05,M05,M,14,N
S14H-M05-S-MF01,M05,M,14,H
S14H-M05-S-MF02,M05,M,14,H
S14H-M05-S-MF03,M05,M,14,H
S14H-F05-T-FM01,F05,F,14,H
S14H-M05-T-MF01,M05,M,14,H
S14N-F05-P-FM01,F05,F,14,H
S14N-F05-P-FM02,F05,F,14,H
S14N-M05-P-FM01,M05,M,14,H
S14N-M05-P-FM02,M05,M,14,H
S14N-M05-P-MF01,M05,M,14,H
S14N-F05-R-FF01,F05,F,14,N
S14N-F05-S-FM01,F05,F,14,N
S14N-F05-S-FM02,F05,F,14,N
S14N-F05-S-FM03,F05,F,14,H
S14N-F05-S-FM04,F05,F,14,H
S14N-F05-S-MF01,F05,F,14,H
S14N-F05-S-MF02,F05,F,14,N
S14N-F05-S-MF03,F05,F,14,N
S14N-M05-S-FM01,M05,M,14,N
S14N-M05-S-FM03,M05,M,14,N
S14N-M05-S-FM04,M05,M,14,N
S14N-M05-S-FM05,M05,M,14,N
S14N-M05-S-MF01,M05,M,14,H
S14N-M05-S-MF02,M05,M,14,N
S14N-M05-S-MF03,M05,M,14,N
S14N-M05-S-MF04,M05,M,14,N
S14N-F05-T-FM01,F05,F,14,N
S14N-M05-T-MF01,M05,M,14,N
S14S-M05-P-MF01,M05,M,14,H
S14S-M05-P-MF02,M05,M,14,H
S14S-M05-P-MF03,M05,M,14,N
S14S-F05-S-FM02,F05,F,14,N
S14S-F05-S-MF01,F05,F,14,N
S14S-F05-S-MF02,F05,F,14,S
S14S-F05-S-MF03,F05,F,14,N
S14S-F05-S-MF04,F05,F,14,S
S14S-F05-S-MF05,F05,F,14,S
S14S-M05-S-FM01,M05,M,14,N
S14S-M05-S-MF01,M05,M,14,N
S14S-M05-S-MF02,M05,M,14,N
S14S-M05-S-MF03,M05,M,14,N
S14S-M05-S-MF04,M05,M,14,N
S14S-M05-S-MF05,M05,M,14,N
S14S-F05-T-FM01,F05,F,14,N
S14S-M05-T-MF01,M05,M,14,N
S15A-M05-P-MF01,M05,M,15,H
S15A-F05-R-FF01,F05,F,15,A
S15A-F05-S-FM01,F05,F,15,A
S15A-F05-S-FM02,F05,F,15,A
S15A-F05-S-MF01,F05,F,15,A
S15A-F05-S-MF02,F05,F,15,A
S15A-F05-S-MF03,F05,F,15,N
S15A-F05-S-MF05,F05,F,15,N
S15A-F05-S-MF06,F05,F,15,N
S15A-M05-S-FM01,M05,M,15,N
S15A-M05-S-FM02,M05,M,15,N
S15A-M05-S-MF01,M05,M,15,N
S15A-M05-S-MF02,M05,M,15,A
S15A-M05-S-MF03,M05,M,15,A
S15A-M05-S-MF04,M05,M,15,A
S15A-M05-S-MF05,M05,M,15,N
S15A-M05-S-MF06,M05,M,15,A
S15A-M05-S-MF07,M05,M,15,A
S15A-M05-S-MF08,M05,M,15,N
S15A-F05-T-FM01,F05,F,15,A
S15A-M05-T-MF01,M05,M,15,A
S15H-F05-P-MF01,F05,F,15,H
S15H-M05-P-FM01,M05,M,15,H
S15H-M05-P-MF01,M05,M,15,H
S15H-M05-P-MF02,M05,M,15,N
S15H-F05-R-FF01,F05,F,15,H
S15H-F05-S-FM01,F05,F,15,H
S15H-F05-S-FM02,F05,F,15,H
S15H-F05-S-MF01,F05,F,15,H
S15H-F05-S-MF02,F05,F,15,H
S15H-M05-S-FM01,M05,M,15,H
S15H-M05-S-FM02,M05,M,15,N
S15H-M05-S-FM03,M05,M,15,N
S15H-M05-S-MF02,M05,M,15,H
S15H-F05-T-FM01,F05,F,15,H
S15H-M05-T-MF01,M05,M,15,H
S15N-M05-P-MF01,M05,M,15,H
S15N-M05-P-MF02,M05,M,15,H
S15N-F05-R-FF01,F05,F,15,N
S15N-F05-S-FM01,F05,F,15,H
S15N-F05-S-FM02,F05,F,15,N
S15N-F05-S-MF01,F05,F,15,H
S15N-F05-S-MF02,F05,F,15,N
S15N-F05-S-MF03,F05,F,15,N
S15N-F05-S-MF04,F05,F,15,N
S15N-M05-S-FM01,M05,M,15,N
S15N-M05-S-MF01,M05,M,15,N
S15N-M05-S-MF02,M05,M,15,N
S15N-M05-S-MF03,M05,M,15,H
S15N-M05-S-MF04,M05,M,15,N
S15N-F05-T-FM01,F05,F,15,N
S15N-M05-T-MF01,M05,M,15,N
S15S-M05-P-FM01,M05,M,15,H
S15S-F05-R-FF01,F05,F,15,S
S15S-F05-S-FM01,F05,F,15,S
S15S-F05-S-MF01,F05,F,15,S
S15S-M05-S-FM01,M05,M,15,N
S15S-M05-S-MF01,M05,M,15,S
S15S-M05-S-MF02,M05,M,15,S
S15S-F05-T-FM01,F05,F,15,S
S15S-M05-T-MF01,M05,M,15,N
S16A-F05-R-FF01,F05,F,16,A
S16H-F05-R-FF01,F05,F,16,H
S16N-F05-R-FF01,F05,F,16,N
S16N-F05-R-FF02,F05,F,16,N
S17A-F05-R-FF01,F05,F,17,A
S17H-F05-R-FF01,F05,F,17,H
S17N-F05-R-FF01,F05,F,17,N
S17N-F05-R-FF02,F05,F,17,N
S17S-F05-R-FF01,F05,F,17,S
S18A-F05-R-FF01,F05,F,18,A
S18H-F05-R-FF01,F05,F,18,H
S18N-F05-R-FF01,F05,F,18,N
S18N-F05-R-FF02,F05,F,18,N
S18S-F05-R-FF01,F05,F,18,S
S19A-F05-R-FF01,F05,F,19,A
S19H-F05-R-FF01,F05,F,19,H
S19N-F05-R-FF01,F05,F,19,N
S19N-F05-R-FF02,F05,F,19,N
S19S-F05-R-FF01,F05,F,19,S
S20A-F05-R-FF01,F05,F,20,A
S20H-F05-R-FF01,F05,F,20,H
S20N-F05-R-FF01,F05,F,20,N
S20N-F05-R-FF02,F05,F,20,N
S20S-F05-R-FF01,F05,F,20,S
S01A-F06-P-FM02,F06,F,01,H
S01A-F06-P-FM03,F06,F,01,H
S01A-F06-P-MF01,F06,F,01,H
S01A-F06-P-MF02,F06,F,01,H
S01A-F06-P-MF03,F06,F,01,N
S01A-M06-P-FM01,M06,M,01,H
S01A-M06-P-FM02,M06,M,01,N
S01A-M06-P-MF01,M06,M,01,N
S01A-M06-P-MF02,M06,M,01,N
S01A-M06-P-MF03,M06,M,01,H
S01A-F06-R-FF01,F06,F,01,A
S01A-F06-S-FM01,F06,F,01,N
S01A-F06-S-FM03,F06,F,01,N
S01A-F06-S-FM04,F06,F,01,N
S01A-F06-S-MF01,F06,F,01,N
S01A-F06-S-MF03,F06,F,01,H
S01A-M06-S-FM02,M06,M,01,N
S01A-M06-S-FM03,M06,M,01,H
S01A-M06-S-FM05,M06,M,01,N
S01A-M06-S-MF01,M06,M,01,N
S01A-M06-S-MF02,M06,M,01,A
S01A-F06-T-FM01,F06,F,01,A
S01A-M06-T-MF01,M06,M,01,A
S01H-F06-P-MF01,F06,F,01,H
S01H-M06-P-MF01,M06,M,01,H
S01H-M06-P-MF02,M06,M,01,H
S01H-F06-R-FF01,F06,F,01,H
S01H-F06-S-FM01,F06,F,01,H
S01H-F06-S-FM02,F06,F,01,H
S01H-F06-S-FM03,F06,F,01,H
S01H-F06-S-MF01,F06,F,01,N
S01H-F06-S-MF02,F06,F,01,N
S01H-F06-S-MF03,F06,F,01,H
S01H-F06-S-MF04,F06,F,01,H
S01H-F06-S-MF05,F06,F,01,H
S01H-M06-S-FM01,M06,M,01,H
S01H-M06-S-FM02,M06,M,01,H
S01H-M06-S-FM03,M06,M,01,H
S01H-M06-S-MF01,M06,M,01,H
S01H-M06-S-MF02,M06,M,01,H
S01H-M06-S-MF03,M06,M,01,H
S01H-M06-S-MF04,M06,M,01,H
S01H-F06-T-FM01,F06,F,01,H
S01H-M06-T-MF01,M06,M,01,H
S01N-F06-P-MF01,F06,F,01,H
S01N-M06-P-MF01,M06,M,01,H
S01N-M06-P-MF02,M06,M,01,N
S01N-M06-P-MF03,M06,M,01,N
S01N-M06-P-MF04,M06,M,01,N
S01N-F06-R-FF01,F06,F,01,N
S01N-F06-S-FM01,F06,F,01,N
S01N-F06-S-FM02,F06,F,01,N
S01N-F06-S-FM03,F06,F,01,N
S01N-F06-S-FM04,F06,F,01,N
S01N-F06-S-MF01,F06,F,01,N
S01N-F06-S-MF02,F06,F,01,N
S01N-M06-S-FM01,M06,M,01,N
S01N-M06-S-FM02,M06,M,01,N
S01N-M06-S-FM03,M06,M,01,N
S01N-M06-S-MF01,M06,M,01,N
S01N-F06-T-FM01,F06,F,01,N
S01N-M06-T-MF01,M06,M,01,N
S01S-M06-P-MF01,M06,M,01,N
S01S-F06-R-FF01,F06,F,01,S
S01S-F06-S-FM01,F06,F,01,S
S01S-F06-S-FM02,F06,F,01,S
S01S-F06-S-FM03,F06,F,01,S
S01S-F06-S-FM04,F06,F,01,S
S01S-F06-S-MF01,F06,F,01,N
S01S-F06-S-MF02,F06,F,01,S
S01S-F06-S-MF03,F06,F,01,S
S01S-F06-S-MF04,F06,F,01,N
S01S-M06-S-FM01,M06,M,01,N
S01S-M06-S-FM02,M06,M,01,N
S01S-M06-S-FM03,M06,M,01,N
S01S-M06-S-FM05,M06,M,01,S
S01S-M06-S-MF01,M06,M,01,N
S01S-M06-S-MF02,M06,M,01,S
S01S-M06-S-MF03,M06,M,01,S
S01S-F06-T-FM01,F06,F,01,S
S01S-M06-T-MF01,M06,M,01,N
S02A-F06-P-FM01,F06,F,02,H
S02A-F06-P-MF01,F06,F,02,N
S02A-F06-P-MF02,F06,F,02,N
S02A-M06-P-FM01,M06,M,02,H
S02A-M06-P-FM02,M06,M,02,H
S02A-M06-P-MF01,M06,M,02,N
S02A-M06-P-MF02,M06,M,02,H
S02A-M06-P-MF03,M06,M,02,N
S02A-M06-P-MF04,M06,M,02,N
S02A-M06-P-MF05,M06,M,02,N
S02A-M06-P-MF06,M06,M,02,N
S02A-M06-P-MF07,M06,M,02,N
S02A-M06-P-MF08,M06,M,02,H
S02A-F06-R-FF01,F06,F,02,A
S02A-F06-S-FM01,F06,F,02,N
S02A-F06-S-FM02,F06,F,02,A
S02A-F06-S-FM03,F06,F,02,A
S02A-F06-S-FM04,F06,F,02,A
S02A-F06-S-FM05,F06,F,02,A
S02A-F06-S-MF01,F06,F,02,S
S02A-F06-S-MF02,F06,F,02,A
S02A-F06-S-MF04,F06,F,02,A
S02A-F06-S-MF07,F06,F,02,A
S02A-M06-S-FM01,M06,M,02,H
S02A-M06-S-FM02,M06,M,02,N
S02A-M06-S-FM03,M06,M,02,H
S02A-M06-S-FM04,M06,M,02,N
S02A-M06-S-FM05,M06,M,02,N
S02A-M06-S-FM06,M06,M,02,N
S02A-M06-S-FM07,M06,M,02,H
S02A-M06-S-MF01,M06,M,02,N
S02A-M06-S-MF02,M06,M,02,N
S02A-M06-S-MF06,M06,M,02,N
S02A-M06-S-MF07,M06,M,02,N
S02A-M06-S-MF08,M06,M,02,H
S02A-F06-T-FM01,F06,F,02,N
S02A-M06-T-MF01,M06,M,02,A
S02H-F06-P-MF01,F06,F,02,H
S02H-M06-P-MF01,M06,M,02,H
S02H-M06-P-MF02,M06,M,02,H
S02H-M06-P-MF03,M06,M,02,H
S02H-F06-R-FF01,F06,F,02,N
S02H-F06-S-FM01,F06,F,02,H
S02H-F06-S-FM02,F06,F,02,H
S02H-F06-S-FM03,F06,F,02,H
S02H-F06-S-MF03,F06,F,02,N
S02H-F06-S-MF04,F06,F,02,N
S02H-F06-S-MF05,F06,F,02,N
S02H-M06-S-FM02,M06,M,02,N
S02H-M06-S-FM03,M06,M,02,N
S02H-M06-S-FM04,M06,M,02,N
S02H-M06-S-MF01,M06,M,02,H
S02H-M06-S-MF02,M06,M,02,H
S02H-M06-S-MF03,M06,M,02,H
S02H-F06-T-FM01,F06,F,02,N
S02H-M06-T-MF01,M06,M,02,H
S02N-F06-P-MF01,F06,F,02,H
S02N-F06-P-MF02,F06,F,02,H
S02N-M06-P-MF01,M06,M,02,N
S02N-M06-P-MF02,M06,M,02,H
S02N-M06-P-MF03,M06,M,02,H
S02N-M06-P-MF04,M06,M,02,H
S02N-M06-P-MF05,M06,M,02,H
S02N-F06-R-FF01,F06,F,02,N
S02N-F06-S-FM01,F06,F,02,N
S02N-F06-S-FM02,F06,F,02,H
S02N-F06-S-FM03,F06,F,02,N
S02N-F06-S-FM04,F06,F,02,N
S02N-F06-S-MF01,F06,F,02,N
S02N-F06-S-MF05,F06,F,02,A
S02N-F06-S-MF06,F06,F,02,A
S02N-F06-S-MF07,F06,F,02,N
S02N-F06-S-MF08,F06,F,02,A
S02N-F06-S-MF09,F06,F,02,A
S02N-F06-S-MF10,F06,F,02,N
S02N-F06-S-MF11,F06,F,02,N
S02N-F06-S-MF12,F06,F,02,A
S02N-F06-S-MF13,F06,F,02,A
S02N-M06-S-FM01,M06,M,02,N
S02N-M06-S-FM02,M06,M,02,N
S02N-M06-S-FM03,M06,M,02,N
S02N-M06-S-FM04,M06,M,02,H
S02N-M06-S-FM05,M06,M,02,H
S02N-M06-S-MF01,M06,M,02,N
S02N-M06-S-MF02,M06,M,02,N
S02N-M06-S-MF03,M06,M,02,H
S02N-M06-S-MF04,M06,M,02,N
S02N-M06-S-MF05,M06,M,02,H
S02N-M06-S-MF06,M06,M,02,N
S02N-M06-S-MF07,M06,M,02,N
S02N-M06-S-MF08,M06,M,02,N
S02N-M06-S-MF09,M06,M,02,N
S02N-M06-S-MF10,M06,M,02,N
S02N-M06-S-MF12,M06,M,02,N
S02N-F06-T-FM01,F06,F,02,N
S02N-M06-T-MF01,M06,M,02,N
S02S-F06-P-MF01,F06,F,02,N
S02S-F06-P-MF02,F06,F,02,H
S02S-F06-P-MF03,F06,F,02,H
S02S-F06-P-MF04,F06,F,02,H
S02S-F06-P-MF05,F06,F,02,H
S02S-F06-P-MF06,F06,F,02,H
S02S-F06-P-MF07,F06,F,02,H
S02S-M06-P-MF01,M06,M,02,N
S02S-M06-P-MF02,M06,M,02,N
S02S-M06-P-MF03,M06,M,02,N
S02S-M06-P-MF04,M06,M,02,N
S02S-M06-P-MF05,M06,M,02,H
S02S-M06-P-MF06,M06,M,02,H
S02S-M06-P-MF07,M06,M,02,H
S02S-M06-P-MF08,M06,M,02,S
S02S-M06-P-MF09,M06,M,02,H
S02S-M06-P-MF10,M06,M,02,H
S02S-F06-R-FF01,F06,F,02,S
S02S-F06-S-FM02,F06,F,02,S
S02S-F06-S-FM03,F06,F,02,S
S02S-F06-S-FM04,F06,F,02,S
S02S-F06-S-FM05,F06,F,02,S
S02S-F06-S-FM06,F06,F,02,N
S02S-F06-S-FM07,F06,F,02,N
S02S-F06-S-MF02,F06,F,02,S
S02S-F06-S-MF03,F06,F,02,N
S02S-F06-S-MF05,F06,F,02,S
S02S-F06-S-MF06,F06,F,02,S
S02S-F06-S-MF09,F06,F,02,N
S02S-F06-S-MF12,F06,F,02,S
S02S-M06-S-FM01,M06,M,02,N
S02S-M06-S-FM02,M06,M,02,N
S02S-M06-S-FM03,M06,M,02,N
S02S-M06-S-FM04,M06,M,02,N
S02S-M06-S-FM05,M06,M,02,N
S02S-M06-S-FM06,M06,M,02,N
S02S-M06-S-FM07,M06,M,02,N
S02S-M06-S-MF01,M06,M,02,A
S02S-M06-S-MF02,M06,M,02,S
S02S-M06-S-MF03,M06,M,02,N
S02S-M06-S-MF04,M06,M,02,S
S02S-M06-S-MF05,M06,M,02,S
S02S-M06-S-MF06,M06,M,02,S
S02S-M06-S-MF07,M06,M,02,S
S02S-M06-S-MF10,M06,M,02,S
S02S-M06-S-MF11,M06,M,02,S
S02S-F06-T-FM01,F06,F,02,N
S02S-M06-T-MF01,M06,M,02,N
S03A-F06-P-FM01,F06,F,03,H
S03A-M06-P-FM01,M06,M,03,N
S03A-M06-P-MF01,M06,M,03,N
S03A-F06-R-FF01,F06,F,03,A
S03A-F06-S-FM01,F06,F,03,N
S03A-F06-S-FM02,F06,F,03,N
S03A-F06-S-FM03,F06,F,03,N
S03A-F06-S-MF01,F06,F,03,N
S03A-F06-S-MF02,F06,F,03,N
S03A-F06-S-MF03,F06,F,03,N
S03A-M06-S-FM01,M06,M,03,N
S03A-M06-S-FM05,M06,M,03,H
S03A-M06-S-MF01,M06,M,03,N
S03A-M06-S-MF02,M06,M,03,N
S03A-F06-T-FM01,F06,F,03,A
S03A-M06-T-MF01,M06,M,03,N
S03H-M06-P-MF01,M06,M,03,H
S03H-F06-R-FF01,F06,F,03,N
S03H-F06-S-FM01,F06,F,03,H
S03H-F06-S-MF01,F06,F,03,N
S03H-F06-S-MF02,F06,F,03,N
S03H-F06-S-MF03,F06,F,03,N
S03H-F06-S-MF04,F06,F,03,N
S03H-F06-S-MF05,F06,F,03,H
S03H-M06-S-FM01,M06,M,03,N
S03H-M06-S-FM02,M06,M,03,H
S03H-M06-S-MF01,M06,M,03,H
S03H-M06-S-MF02,M06,M,03,H
S03H-M06-S-MF03,M06,M,03,H
S03H-F06-T-FM01,F06,F,03,H
S03H-M06-T-MF01,M06,M,03,H
S03N-F06-P-FM01,F06,F,03,N
S03N-F06-P-FM02,F06,F,03,H
S03N-F06-P-FM03,F06,F,03,H
S03N-M06-P-FM01,M06,M,03,H
S03N-M06-P-FM02,M06,M,03,H
S03N-F06-R-FF01,F06,F,03,N
S03N-F06-S-FM02,F06,F,03,N
S03N-F06-S-MF01,F06,F,03,N
S03N-F06-S-MF02,F06,F,03,N
S03N-F06-S-MF03,F06,F,03,N
S03N-M06-S-FM01,M06,M,03,N
S03N-M06-S-FM02,M06,M,03,H
S03N-M06-S-FM03,M06,M,03,H
S03N-M06-S-MF01,M06,M,03,H
S03N-M06-S-MF02,M06,M,03,H
S03N-M06-S-MF03,M06,M,03,N
S03N-M06-S-MF04,M06,M,03,N
S03N-F06-T-FM01,F06,F,03,N
S03N-M06-T-MF01,M06,M,03,N
S03S-F06-P-MF01,F06,F,03,H
S03S-F06-P-MF02,F06,F,03,N
S03S-M06-P-FM01,M06,M,03,N
S03S-M06-P-MF01,M06,M,03,N
S03S-M06-P-MF02,M06,M,03,H
S03S-M06-P-MF03,M06,M,03,N
S03S-M06-P-MF04,M06,M,03,N
S03S-F06-R-FF01,F06,F,03,S
S03S-F06-S-FM01,F06,F,03,S
S03S-F06-S-FM02,F06,F,03,S
S03S-F06-S-MF01,F06,F,03,S
S03S-F06-S-MF02,F06,F,03,A
S03S-F06-S-MF03,F06,F,03,N
S03S-F06-S-MF04,F06,F,03,N
S03S-F06-S-MF05,F06,F,03,S
S03S-M06-S-FM01,M06,M,03,N
S03S-M06-S-FM02,M06,M,03,H
S03S-M06-S-FM03,M06,M,03,N
S03S-M06-S-FM04,M06,M,03,S
S03S-M06-S-MF01,M06,M,03,N
S03S-M06-S-MF02,M06,M,03,S
S03S-M06-S-MF03,M06,M,03,S
S03S-M06-S-MF04,M06,M,03,S
S03S-M06-S-MF05,M06,M,03,S
S03S-F06-T-FM01,F06,F,03,S
S03S-M06-T-MF01,M06,M,03,N
S04A-M06-P-MF01,M06,M,04,H
S04A-M06-P-MF02,M06,M,04,N
S04A-F06-R-FF01,F06,F,04,A
S04A-F06-S-FM01,F06,F,04,A
S04A-F06-S-MF01,F06,F,04,N
S04A-M06-S-FM01,M06,M,04,N
S04A-M06-S-FM02,M06,M,04,H
S04A-M06-S-MF01,M06,M,04,A
S04A-F06-T-FM01,F06,F,04,A
S04A-M06-T-MF01,M06,M,04,A
S04H-F06-P-FM01,F06,F,04,H
S04H-F06-P-FM02,F06,F,04,H
S04H-M06-P-FM01,M06,M,04,H
S04H-F06-R-FF01,F06,F,04,H
S04H-F06-S-FM03,F06,F,04,H
S04H-F06-S-FM04,F06,F,04,N
S04H-F06-S-MF01,F06,F,04,N
S04H-F06-S-MF02,F06,F,04,N
S04H-F06-S-MF03,F06,F,04,A
S04H-F06-S-MF04,F06,F,04,A
S04H-M06-S-FM01,M06,M,04,N
S04H-M06-S-FM02,M06,M,04,S
S04H-M06-S-FM03,M06,M,04,N
S04H-M06-S-FM04,M06,M,04,N
S04H-M06-S-MF01,M06,M,04,H
S04H-M06-S-MF02,M06,M,04,H
S04H-M06-S-MF03,M06,M,04,H
S04H-M06-S-MF04,M06,M,04,H
S04H-F06-T-FM01,F06,F,04,H
S04H-M06-T-MF01,M06,M,04,H
S04N-F06-P-FM02,F06,F,04,H
S04N-F06-P-FM03,F06,F,04,H
S04N-F06-P-FM04,F06,F,04,N
S04N-M06-P-FM01,M06,M,04,H
S04N-M06-P-FM02,M06,M,04,H
S04N-M06-P-FM03,M06,M,04,H
S04N-M06-P-FM04,M06,M,04,H
S04N-M06-P-MF01,M06,M,04,H
S04N-F06-R-FF01,F06,F,04,A
S04N-F06-S-FM02,F06,F,04,N
S04N-F06-S-FM03,F06,F,04,A
S04N-F06-S-FM04,F06,F,04,H
S04N-F06-S-FM05,F06,F,04,H
S04N-F06-S-FM06,F06,F,04,N
S04N-F06-S-MF01,F06,F,04,N
S04N-F06-S-MF02,F06,F,04,H
S04N-F06-S-MF03,F06,F,04,N
S04N-F06-S-MF04,F06,F,04,H
S04N-F06-S-MF05,F06,F,04,N
S04N-M06-S-FM02,M06,M,04,H
S04N-M06-S-FM03,M06,M,04,H
S04N-M06-S-FM04,M06,M,04,H
S04N-M06-S-FM05,M06,M,04,H
S04N-M06-S-FM06,M06,M,04,H
S04N-M06-S-FM07,M06,M,04,N
S04N-M06-S-FM08,M06,M,04,H
S04N-M06-S-MF01,M06,M,04,H
S04N-M06-S-MF02,M06,M,04,H
S04N-M06-S-MF03,M06,M,04,H
S04N-M06-S-MF04,M06,M,04,H
S04N-F06-T-FM01,F06,F,04,N
S04N-M06-T-MF01,M06,M,04,N
S04S-M06-P-MF01,M06,M,04,H
S04S-F06-R-FF01,F06,F,04,S
S04S-F06-S-FM01,F06,F,04,S
S04S-F06-S-FM02,F06,F,04,S
S04S-F06-S-MF01,F06,F,04,N
S04S-M06-S-FM01,M06,M,04,N
S04S-M06-S-FM02,M06,M,04,S
S04S-M06-S-MF01,M06,M,04,S
S04S-M06-S-MF02,M06,M,04,S
S04S-F06-T-FM01,F06,F,04,S
S04S-M06-T-MF01,M06,M,04,S
S05A-M06-P-MF01,M06,M,05,H
S05A-M06-P-MF02,M06,M,05,N
S05A-F06-R-FF01,F06,F,05,A
S05A-F06-S-FM01,F06,F,05,A
S05A-F06-S-FM02,F06,F,05,A
S05A-F06-S-FM03,F06,F,05,A
S05A-M06-S-FM01,M06,M,05,N
S05A-M06-S-FM03,M06,M,05,N
S05A-M06-S-FM04,M06,M,05,A
S05A-M06-S-MF01,M06,M,05,N
S05A-M06-S-MF02,M06,M,05,S
S05A-F06-T-FM01,F06,F,05,A
S05A-M06-T-MF01,M06,M,05,N
S05H-F06-P-FM01,F06,F,05,H
S05H-F06-P-MF01,F06,F,05,H
S05H-F06-P-MF02,F06,F,05,N
S05H-F06-P-MF03,F06,F,05,N
S05H-F06-P-MF04,F06,F,05,N
S05H-F06-P-MF05,F06,F,05,N
S05H-M06-P-MF01,M06,M,05,H
S05H-M06-P-MF02,M06,M,05,H
S05H-M06-P-MF03,M06,M,05,N
S05H-M06-P-MF04,M06,M,05,N
S05H-M06-P-MF06,M06,M,05,H
S05H-F06-R-FF01,F06,F,05,N
S05H-F06-S-FM01,F06,F,05,N
S05H-F06-S-FM02,F06,F,05,N
S05H-F06-S-FM03,F06,F,05,N
S05H-F06-S-FM04,F06,F,05,N
S05H-F06-S-MF02,F06,F,05,H
S05H-F06-S-MF03,F06,F,05,H
S05H-M06-S-FM02,M06,M,05,H
S05H-M06-S-FM03,M06,M,05,N
S05H-M06-S-FM04,M06,M,05,N
S05H-M06-S-FM05,M06,M,05,N
